User,Tweet
sew1080,"Another #digcit read aloud in @MrsMalloch1st! These 1st graders learned to only talk to people you know when they are online, and represented their learning on @Seesaw. 

@shawneetrailelm #fisdmadetoshine #friscofutureready https://t.co/qpjK8EjOQu"
thomas_miessen,RT @ETUI_org: ❓ Are you a trade unionist interested in learning more about the rights of #migrant #workers? Then this course is for you 🫵…
pathhyena,"@nrr @notKoze With most folks (and me) it just wasn't taught, so the learning process is real slow going and alien, sifting through a ton of recipes online trying to figure out which are good and which are gimmicky.  

I ate out a lot most of my life, but it wasn't fancy. Dollar menu stuff."
Sarahba08979532,RT @LutonLibraries: Get FREE online learning resources with your Luton library card! @IssuesOnline &amp; the Britannica Library provide trusted…
Lakewood_U,"From career certificates to graduate degrees, discover the online accredited learning program that's right for you at https://t.co/hxoi1TM31s!

#LakewoodUniversity #Education #DistanceLearning #DistanceEducation #OnlineLearning #OnlineCourses #LakewoodCollege #OnlineCollege https://t.co/OPrFyYSkce"
coaching_select,"Why you should learn online courses

https://t.co/5oqRrjE3st

#Online_learning, #benefits_of_online _learning, https://t.co/Kvgfj34vjL"
oaklanduelis,"Digital accessibility is very, very important. Learn more about why from this blog post:  https://t.co/oRTii4nzzR"
Professoriate,Faculty Teaching the Way They Were Taught https://t.co/It3nCUGScH
UofTStudentLife,"Interested in a learning abroad opportunity? There are so many ways for #UofT students to incorporate international learning during their studies. Join an info session on Friday, Oct. 14, 1:30-3pm (online or in-person). Details here: https://t.co/3RgUTe5vFv #cieuoft"
akanni__,"RT @thedavescience: freeCodeCamp is the best online course platform to start coding in Python.

The best part?

Everything is free on YouTu…"
jasonjburns1,"RT @IAFFofficial: Just like a fire, response time matters. Learn how to detect cancer early. Get started with DetecTogether’s FREE Online L…"
local5iaff,"RT @IAFFofficial: Just like a fire, response time matters. Learn how to detect cancer early. Get started with DetecTogether’s FREE Online L…"
rlkarjalainen,RT @ALA_ACRL: Join us starting October 24 for the ACRL Online Learning course “Critical Information Literacy Instruction in an Age of Misin…
4KeepMusicAlive,"Special thanks to our good friends at Musicology for their support of Kids Music Day!  If you're teaching or learning to play music online, check out Musicology App.  Designed for music educators with amazingly fast speed.  https://t.co/qcUkjc4OEs https://t.co/VVefjAcFgc"
Rachel_L88,"RT @belfastcc: Lots of free events on across Belfast just now for Positive Ageing Month!

🔹 park walks
🔹 film screenings
🔹 online quizzes
🔹…"
FionaCh01958269,RT @LairgLearning: We are excited to share our Gaelic online learning programme for October! Keep an eye out for more Gaelic classes and wo…
0589Leon,"RT @Jeande_d: Deep Learning Systems 2022 - Carnegie Mellon

CMU is offering a DL systems course for free online. The course is about unders…"
Nasereliver,"RT @Jeande_d: Deep Learning Systems 2022 - Carnegie Mellon

CMU is offering a DL systems course for free online. The course is about unders…"
SU_ITS,"Congratulations to @Mr_Webb7, an instructional analyst with ITS Online Learning Services and an instructor with @NewhouseSU and @SU_VPA, who recently received a “Create with VR” grant from @unity and @meta. 🍊💻💯Story: https://t.co/YtfLZwxMPe https://t.co/1Wrj9ogZAs"
JaneAsogwa12,"RT @MentorWebDev: Educate yourself Online for Free

1. Youtube
2. W3School
3. Coursera
4. Udemy
5. MDN
6. SkillShare
7. Edx
8. Udacity
9. L…"
ParentSecurity,Taking a Closer Look at Online Learning in Colleges and Universities | #coronavirus | #kids. | #children | #schools https://t.co/WKUA5A9p0k
VentX92,"RT @thedavescience: freeCodeCamp is the best online course platform to start coding in Python.

The best part?

Everything is free on YouTu…"
RobertStrath,RT @LairgLearning: We are excited to share our Gaelic online learning programme for October! Keep an eye out for more Gaelic classes and wo…
bttnhg,"RT @UCML: Register now for this online @BERANews event on 17 November, on ""Developing #language #learning across the #four #nations: sharin…"
wemakeup_steam,"I've waited two whole years anticipating meeting @storymodebae, the Bae Brigade, and all the cool people I've interacted w/ online for TwitchCon and instead I'm sitting in class learning about normalization methods of SQL tables. https://t.co/TSwMwYDim7"
Shivu2021,"RT @Jeande_d: Deep Learning Systems 2022 - Carnegie Mellon

CMU is offering a DL systems course for free online. The course is about unders…"
JGSchaeffer,"RT @KarenUnland: If reading is easier than listening, here’s the story based on my interview with @JGSchaeffer of @onlea_org: https://t.co/…"
uyimolo247,"RT @thedavescience: freeCodeCamp is the best online course platform to start coding in Python.

The best part?

Everything is free on YouTu…"
PlugandPlaySM1,"Some of you are still nonexistent online which would be the equivalent of choosing not to use email and instead only doing business via snail mail and/or a fax machine as learning to use email “takes too much time” or “doesn’t work.”

I’ve seen too many questions in groups as... https://t.co/4sYqCgIT4u"
punJefe,"RT @thedavescience: freeCodeCamp is the best online course platform to start coding in Python.

The best part?

Everything is free on YouTu…"
HC1plus2Gaelic,RT @LairgLearning: We are excited to share our Gaelic online learning programme for October! Keep an eye out for more Gaelic classes and wo…
SJ_23US,"RT @mediawise: In our latest episode of #IsThisLegit with @PBS @ReportingLabs, our lesson shows how data and statistics can be used to spre…"
LPTnhs,"Our October learning disability Covid-19 vaccination clinic, for people aged 12+ who need a 1st, 2nd or booster dose, is open for bookings.

➡️Fri 28 Oct, 8am-8pm
➡️Loughborough Hospital (LE11 5JY)
➡️ Book online: https://t.co/R6vdfP7ip0 or call 07917 734725 https://t.co/gPrBmjD6D6"
aded0tun_,"RT @MentorWebDev: Educate yourself Online for Free

1. Youtube
2. W3School
3. Coursera
4. Udemy
5. MDN
6. SkillShare
7. Edx
8. Udacity
9. L…"
Jennifer_Dick,RT @steph_moore: One of the things I worried about as we reviewed the literature on mental health and online learning is that scapegoating…
Afiamorena,"RT @thedavescience: freeCodeCamp is the best online course platform to start coding in Python.

The best part?

Everything is free on YouTu…"
AAlfaro84,"RT @thedavescience: freeCodeCamp is the best online course platform to start coding in Python.

The best part?

Everything is free on YouTu…"
teresadonegan,"RT @unisonlearning: Debt, pensions, planning, and everyday savings: whatever your financial circumstances, we've got something for you in o…"
AngelaDWagner76,"RT @Spread_Threads: It's National Online Learning Day!

Students across the globe can learn through computers and tablets creating a more a…"
WesJ,"RT @thedavescience: freeCodeCamp is the best online course platform to start coding in Python.

The best part?

Everything is free on YouTu…"
Iam_mbarouck,@lif_tz Online learning and content discovery
teachbrainiacs8,I love to bring people together as an educator to help encourage learning while having lots of FUN. I work with children and adults. These events help make that happen and even on the online space we have a great time!#whyreconvenesummit @eventbrite https://t.co/c6L9wKqPfP
edreform,"RT @YassPrize: CONGRATULATIONS to St. John the Evangelist Catholic School, serving over 420 K-8th students in Tucson, which plans to develo…"
udawoud87,"RT @Jeande_d: Deep Learning Systems 2022 - Carnegie Mellon

CMU is offering a DL systems course for free online. The course is about unders…"
SWWACLC,"RT @IAFFofficial: Just like a fire, response time matters. Learn how to detect cancer early. Get started with DetecTogether’s FREE Online L…"
nicknoel721,RT @steph_moore: One of the things I worried about as we reviewed the literature on mental health and online learning is that scapegoating…
OPFFAHealth,"RT @IAFFofficial: Just like a fire, response time matters. Learn how to detect cancer early. Get started with DetecTogether’s FREE Online L…"
maya_loves_code,"RT @MentorWebDev: Educate yourself Online for Free

1. Youtube
2. W3School
3. Coursera
4. Udemy
5. MDN
6. SkillShare
7. Edx
8. Udacity
9. L…"
SamScoulding,"RT @UWTSDLib: Infoskills are here for you! 
Whether you just need a refresher in how to navigate all your online resources, or you need a h…"
SaraA24,"RT @DanielxMitchell: You know what would have this decision easier?

Online learning. But nope we said do away with that as soon as “the co…"
Higahnoname,"RT @thedavescience: freeCodeCamp is the best online course platform to start coding in Python.

The best part?

Everything is free on YouTu…"
jekm66,"RT @unisonlearning: Debt, pensions, planning, and everyday savings: whatever your financial circumstances, we've got something for you in o…"
FanshaweLibrary,"The Library Learning Commons will be open on Monday as a study space, but staff will not be available in-person or online. Have a great long weekend! 

We will be available to help you Saturday and Sunday during our normal weekend hours from 11am-5pm https://t.co/g88RH2rzXL https://t.co/SpEuGTMs9Z"
Arcadia1014,RT @MelanieDReeves: I’m delighted to have passed this fantastic online course designed by the @BarnOwlTrust highly recommend for anyone wit…
ALA_ACRL,Join us starting October 24 for the ACRL Online Learning course “Critical Information Literacy Instruction in an Age of Misinformation.” Learn more on ACRL Insider and register today! https://t.co/EynEmh1XTt #infolit https://t.co/HzJEJ9aicf
cricketyogi_,"RT @thedavescience: freeCodeCamp is the best online course platform to start coding in Python.

The best part?

Everything is free on YouTu…"
universalruth,RT @opl_bpo: Hola Senorita! Here is a list of fiction and non-fiction books to help improve your English. Also check-out our Online Resourc…
snoborshet,"RT @Copywriting_Dad: It's Sharpness Thursday...

Follow @Copywriting_Dad and continue learning more on;

• Making Money Online 
• Audience…"
isaac_igbanibo,"Learning an online course in the 'trenches' can be so frustrating!

You'll always want to give up.

No light!

Trying to talk in a live class and next thing, that kid in your 'yard' would want to scream and run by your window

It can be so frustrating."
