User,Tweet,Subjectivity,Polarity,Analysis
JEmphatically,"""Scott and his executive team had recently met with the town about a proposal to establish a research centre for boreal forests and water in the university’s under-utilized Athabasca Research Centre,"" said Sir John Daniel, a world-renowned expert in distance learning.",0,0,Neutral
DavidMarcovitz,Congratulations to  of  &amp;  who was selected as a 2022 Graduate Student Mentee for the  Division of Distance Learning. She will work with a mentor during the  Convention on a manuscript and her CV. _Hersi,0,0,Neutral
Ninja0179048354,"BREAKING UPDATE
🇷🇺 X 🇺🇦

🇺🇦 Until Oct 14, schools in 🇺🇦 are switching to distance learning, said Minister of Education Serhiy Shkarlet

🇷🇺🇺🇦 Lviv is completely without electricity

🇷🇺🇺🇦 PM of 🇺🇦 announced damage to 11 important infrastructure facilities in 8 regions and Kiev",1,0,Positive
Notme_tweeting,"_M Yeah, so see for you it's not so bad. You can pursue school via distance learning while you keep growing your network and experience. It'll come together sooner or later.",0,0,Negative
AjaxAsteroid," Depending where your from in the world this could make sense ...

Imagine being told about a bird that for centuries carried messages across Europe as the best form of long distance communication.

If you're only learning that out if the blue it sounds pretty mythical",1,0,Positive
TSGoggles,": ""We're strong, resilient, and Indigenous."" Megan Minoka Hill,    ",1,0,Positive
DistanceLrnBot,": 21stCLI, , PBS, PBSKIDSREAD, pbslearningmedia, , , 
, distancelea…",0,0,Neutral
Mazikambu,": 🇺🇦❗Until October 14, schools in Ukraine are switching to distance learning, said Minister of Education Serhiy Shkarlet.",0,0,Neutral
pereirarb1,": Hint to the many that believe VR is taking the focus away from the real world:

Turns out, learning a 2nd language is the be…",0,0,Positive
wiedehopfi, _nym Was passiert dann? Distance learning?,0,0,Neutral
kovescence,Top story: Upcoming | Student Programs | Native Knowledge 360° - Interactive Teaching Resources  see more ,1,1,Positive
TheSCEA,": Indigenous People's Day is a reminder to honor Native culture and learn about Native history, today and every day. Take a loo…",0,0,Neutral
omg_visuals,": I've always been interested in photography, over the last two years I have used it as therapy through the pandemic, as a…",0,0,Positive
Iykayofficial,"🇺🇦❗Until October 14, schools in Ukraine are switching to distance learning, said Minister of Education Serhiy Shkarlet.",0,0,Neutral
topsthemonkey,"Prince William County Public Schools, Maryland Matters, Loudoun parents
Distance learning, Hybrid option, kahoot, Homeschooling
In-person option, , , digcit, 
 ",0,0,Neutral
worksmartpanews,Distance Learning ILSPA Legal Secretaries Diploma Course - see  and info ,0,0,Positive
TechTranTactics,"Important webinar this Wednesday: NSF’s New TIP Directorate: Tap Into New Partnerships and Commercialization Funding. Hear directly from NSF's Dr. Erwin Gianchandani, and bring your questions!  techtransfer ",1,0,Positive
VoteEstep,: “This Indigenous Peoples' Day program highlights Native youth who are incorporating Indigenous voices in K–12 education…,0,0,Neutral
topsthemonkey,"21stCLI, , PBS, PBSKIDSREAD, pbslearningmedia, , , 
, distancelearning2020, DistanceLearning, Distance learning, 
, education, learning, 
 ",0,0,Neutral
harmonygritz,": Updated chapter published in the 2nd Ed. from  and  on distance learning! Also, we have publishe…",0,0,Neutral
DiabetesTUCA,"REGISTRATION IS STILL OPEN for the National Diabetes Prevention Program Lifestyle Change Program. NationalDPP Fall Session.
Offered by 's MOBEC
Distance-Learning sessions | Mondays @ 6 p.m.
Register today: 
DiabetesPrevention Prediabetes ",1,0,Neutral
InvestWithFer,"_tv: By Friday, all schools in Ukraine will switch to distance learning. ",0,0,Neutral
faggussy, Impact of distance learning on teachers,0,0,Neutral
fractal_grid,"Seeing idiotic takes like ""lol maybe they'll smuggle Weingarten into Russia to ruin their schools too""

I'm sorry, but how stupid are you rubes? Russia had nationwide lockdowns. Schools closed. Distance learning. Honestly getting sick of you people.

",1,0,Negative
GinaLindsey15,": ConnectedNation is joining  to help narrow the homeworkgap. 

See how we’re making distance learning more ent…",0,0,Positive
userdw499,"will cut friendships silently, if we ain’t the same anymore we DONE. learning to keep my distance because not everyone will be with you during your hardest👍🏼",0,0,Neutral
Internl_Leaks,"By Friday, all schools in Ukraine will switch to distance learning.",0,0,Neutral
ATTimpact,": ConnectedNation is joining  to help narrow the homeworkgap. 

See how we’re making distance learning more…",0,0,Negative
TheresaStager,: “This Indigenous Peoples' Day program highlights Native youth who are incorporating Indigenous voices in K–12 education…,0,0,Neutral
Mathias8Wolf,"Unconfirmed news that the schools of Ru.border district of Belgorod will move to distance learning.
(Lithuanians and Ukr.sources) ",0,0,Neutral
wku,_Online: Happy Monday! Please note the DELO testing center has changed its name to the Distance Learning Testing Center (DLTC). Phon…,0,0,Positive
RootsEmpowers,"Join us for a virtual event in our Stay Ready For School series! Experience Tanya Burrell’s tips &amp; tricks focusing on how to make the most of distance learning, and an overall insight on the age of pandemic parenting. rootsempowers 
Secure your spot now:  ",0,0,Positive
JasonRhode,": Updated chapter published in the 2nd Ed. from  and  on distance learning! Also, we have publishe…",0,0,Neutral
The5HbK,"By Friday, all schools in Ukraine will switch to distance learning.",0,0,Neutral
WKU_Online,Happy Monday! Please note the DELO testing center has changed its name to the Distance Learning Testing Center (DLTC). Phone numbers are the same but e-mails have changed! Have a great day! WKU WKUONLINE ,0,0,Positive
svetlanastanare,: The concept is an ode to lifelong learning where city inhabitants have access to cultural spaces within a 15-minute distance fr…,0,0,Neutral
kandacetjones,"“This Indigenous Peoples' Day program highlights Native youth who are incorporating Indigenous voices in K–12 education and promoting inclusive conversations in our nation's classrooms.” IndigenousPeoplesDay 
 ",0,0,Neutral
cravencollege,": Today is World Mental Health Day!
Find out more about our FREE* Distance Learning courses at  and…",1,0,Positive
DanDalaiFreeman,"_tv: By Friday, all schools in Ukraine will switch to distance learning. ",0,0,Neutral
dbkinkead,": Indigenous People's Day is a reminder to honor Native culture and learn about Native history, today and every day. Take a loo…",0,0,Neutral
connect_k12,"ConnectedNation is joining  to help narrow the homeworkgap. 

See how we’re making distance learning more entertaining, engaging and inspiring for today’s students, wherever they are, with TheAchievery

Visit: ",1,0,Positive
GIVEPAUSEhobby," Holy moly, I feel this in my bones. Our 2.5 year old was born the day our school district went to distance learning, so his immune system is largely nonexistent (so he’s been going through a steep curve). Our 5yo kindergartner is doing better but still. UGH.",0,0,Positive
ConnectedOhio,"ConnectedNation is joining  to help narrow the homeworkgap. 

See how we’re making distance learning more entertaining, engaging and inspiring for today’s students, wherever they are, with TheAchievery

Visit: ",1,0,Positive
ConnectedNevada,"ConnectedNation is joining  to help narrow the homeworkgap. 

See how we’re making distance learning more entertaining, engaging and inspiring for today’s students, wherever they are, with TheAchievery

Visit: ",1,0,Positive
connectmn,"ConnectedNation is joining  to help narrow the homeworkgap. 

See how we’re making distance learning more entertaining, engaging and inspiring for today’s students, wherever they are, with TheAchievery

Visit: ",1,0,Positive
connectmichigan,"ConnectedNation is joining  to help narrow the homeworkgap. 

See how we’re making distance learning more entertaining, engaging and inspiring for today’s students, wherever they are, with TheAchievery

Visit: ",1,0,Positive
ConnectedIowa,"ConnectedNation is joining  to help narrow the homeworkgap. 

See how we’re making distance learning more entertaining, engaging and inspiring for today’s students, wherever they are, with TheAchievery

Visit: ",1,0,Positive
ConnectedKS,"ConnectedNation is joining  to help narrow the homeworkgap. 

See how we’re making distance learning more entertaining, engaging and inspiring for today’s students, wherever they are, with TheAchievery

Visit: ",1,0,Positive
ConnectedFL,"ConnectedNation is joining  to help narrow the homeworkgap. 

See how we’re making distance learning more entertaining, engaging and inspiring for today’s students, wherever they are, with TheAchievery

Visit: ",1,0,Positive
ConnectedTX,"ConnectedNation is joining  to help narrow the homeworkgap. 

See how we’re making distance learning more entertaining, engaging and inspiring for today’s students, wherever they are, with TheAchievery

Visit: ",1,0,Positive
